Consigne : 8574
8574,0,21
8575,-1,20
8574,0,20
8576,-2,19
8574,0,20
8576,-2,19
8575,-1,19
8575,-1,19
8572,2,20
8576,-2,18
8574,0,19
8575,-1,18
